Instance_ID,Actual_Class,Predicted_Class,Contrast_Class,Counterfactual_Rules,Prediction_Confidence,Confidence,Fidelity,Time_Taken(s)
52,1,0,1,N/A,0.8256879072669021,100.0%,68.0%,0.11
53,0,0,1,oldpeak <= 1.268,0.8568386046702275,100.0%,75.6%,0.18
54,1,1,0,ca > 0.011,0.8421507845246352,100.0%,70.0%,0.13
55,1,1,0,thal > 0.578 and exang > 1.039,0.5381753857229807,100.0%,66.8%,0.13
56,0,0,1,ca <= 0.729 and restecg <= -0.786,0.9065629429279151,100.0%,70.4%,0.11
57,0,0,1,thalach > 0.213 and chol <= 1.228,0.8419989171072088,100.0%,67.0%,0.11
58,1,1,0,cp > -0.532 and oldpeak > 1.21,0.7188934420496164,100.0%,62.4%,0.11
59,0,1,0,trestbps > 1.065,0.8136315425604637,100.0%,68.2%,0.10
60,0,0,1,thalach > -0.792 and restecg > -1.115,0.908756844805534,100.0%,69.6%,0.11
61,0,0,1,ca <= 0.668 and cp <= -0.882,0.9491810519735102,100.0%,70.8%,0.10
62,0,0,1,N/A,0.7344093342800395,100.0%,67.8%,0.14
63,1,0,1,ca <= -0.11 and oldpeak > 0.688 and thal <= -0.282 and thalach > -0.259,0.7473741649825736,100.0%,74.4%,0.16
64,0,0,1,N/A,0.876237489224972,100.0%,61.2%,0.13
65,1,1,0,ca > 0.027 and exang <= 0.04 and ca > -0.745,0.6219620645821675,100.0%,73.6%,0.15
66,1,1,0,cp > -0.398 and oldpeak > -0.065,0.637241238325755,100.0%,70.8%,0.14
67,0,0,1,N/A,0.8996727437059946,0.0%,53.8%,0.11
68,1,1,0,ca > -0.538 and thal > -0.15,0.9446321888947348,100.0%,54.0%,0.10
69,1,1,0,cp > 0.355,0.5514776536205608,100.0%,54.4%,0.01
70,1,1,0,sex > -0.797 and exang <= -0.139 and trestbps > -0.215,0.6022979197216469,100.0%,76.2%,0.13
71,1,1,0,ca > 0.198,0.969414977445812,100.0%,64.2%,0.11
72,1,1,0,oldpeak > -0.576 and age > -0.228 and restecg > -0.543,0.8856769029036858,100.0%,71.4%,0.12
73,0,0,1,ca <= 0.138 and thalach > -0.504,0.8261531486395534,100.0%,74.8%,0.14
74,1,1,0,ca > -0.059,0.913289644337903,100.0%,68.0%,0.15
75,1,0,1,slope <= 0.822,0.630183531544299,100.0%,71.8%,0.14
76,0,0,1,ca <= 0.188,0.7289439765489969,100.0%,73.0%,0.12
77,0,0,1,age > -2.002,0.8877155613627356,100.0%,68.2%,0.10
78,0,0,1,thal <= -0.349,0.9018906422554902,100.0%,54.0%,0.09
79,0,0,1,ca <= 0.126 and sex > 0.305 and ca <= 0.494 and thal <= -0.348,0.8718894608544526,100.0%,74.4%,0.10
80,1,0,1,oldpeak <= -0.592 and ca <= -0.506 and oldpeak <= -0.272,0.8201871299037099,100.0%,72.2%,0.13
81,1,1,0,thal > -0.445 and chol > -0.232,0.8491064649893156,100.0%,65.6%,0.11
82,1,1,0,N/A,0.7671515876991615,100.0%,71.4%,0.10
83,1,1,0,age <= -1.552,0.7210679551948727,100.0%,73.2%,0.13
84,1,1,0,ca > -0.713,0.962312156883565,100.0%,64.6%,0.14
85,0,0,1,oldpeak <= 1.078,0.8240976912789137,100.0%,67.6%,0.12
86,0,0,1,fbs > -1.583,0.560490885767426,100.0%,69.4%,0.15
87,1,1,0,N/A,0.7454098850542563,100.0%,69.6%,0.12
88,0,0,1,N/A,0.7811086596445447,100.0%,58.8%,0.10
89,1,1,0,thal > 0.088,0.9472193314815693,100.0%,65.6%,0.11
