Instance_ID,Actual_Class,Predicted_Class,Contrast_Class,Counterfactual_Rules,Prediction_Confidence,Confidence,Fidelity,Time_Taken(s)
60,Bad Credit,Good Credit,Bad Credit,N/A,0.6607896870848186,0.0%,98.2%,0.14
61,Good Credit,Bad Credit,Good Credit,N/A,0.5221524912597902,0.0%,2.0%,0.14
62,Bad Credit,Bad Credit,Good Credit,N/A,0.5245426991521143,0.0%,2.4%,0.15
63,Good Credit,Good Credit,Bad Credit,N/A,0.9015068961419682,0.0%,97.2%,0.15
64,Bad Credit,Good Credit,Bad Credit,N/A,0.6152285664492576,0.0%,98.6%,0.14
65,Good Credit,Good Credit,Bad Credit,N/A,0.8483426000389148,0.0%,97.0%,0.15
66,Good Credit,Good Credit,Bad Credit,N/A,0.6195159400854494,0.0%,98.4%,0.14
67,Bad Credit,Good Credit,Bad Credit,N/A,0.784923181375784,0.0%,97.4%,0.15
68,Good Credit,Good Credit,Bad Credit,N/A,0.7368889514983329,0.0%,98.6%,0.15
69,Good Credit,Good Credit,Bad Credit,N/A,0.5444418594016867,0.0%,97.6%,0.14
70,Good Credit,Good Credit,Bad Credit,N/A,0.6837054561407079,0.0%,97.2%,0.14
71,Good Credit,Good Credit,Bad Credit,N/A,0.629393029397828,0.0%,97.8%,0.14
72,Good Credit,Good Credit,Bad Credit,N/A,0.8315918417888737,0.0%,99.0%,0.14
73,Good Credit,Good Credit,Bad Credit,N/A,0.8108634148881785,0.0%,97.2%,0.14
74,Bad Credit,Good Credit,Bad Credit,N/A,0.501782551515115,0.0%,97.6%,0.14
75,Good Credit,Good Credit,Bad Credit,N/A,0.8324133196442861,0.0%,98.2%,0.15
76,Good Credit,Good Credit,Bad Credit,N/A,0.8193024972383474,0.0%,98.0%,0.21
77,Good Credit,Good Credit,Bad Credit,N/A,0.7678703251943947,0.0%,97.4%,0.15
78,Bad Credit,Good Credit,Bad Credit,N/A,0.7892027147419222,0.0%,97.6%,0.16
79,Good Credit,Good Credit,Bad Credit,N/A,0.801360332725134,0.0%,98.0%,0.15
80,Good Credit,Good Credit,Bad Credit,N/A,0.7713694354169367,0.0%,97.8%,0.15
81,Good Credit,Good Credit,Bad Credit,N/A,0.6691136563117202,0.0%,97.0%,0.14
82,Good Credit,Bad Credit,Good Credit,N/A,0.5535203882657332,0.0%,2.2%,0.14
83,Good Credit,Good Credit,Bad Credit,N/A,0.8138838329063189,0.0%,98.4%,0.15
84,Good Credit,Good Credit,Bad Credit,N/A,0.6510244747549162,0.0%,98.8%,0.15
85,Bad Credit,Good Credit,Bad Credit,N/A,0.7692286004932407,0.0%,99.0%,0.15
86,Good Credit,Good Credit,Bad Credit,N/A,0.6218561811625015,0.0%,98.0%,0.15
87,Good Credit,Good Credit,Bad Credit,N/A,0.7607893455154761,0.0%,97.2%,0.22
88,Good Credit,Good Credit,Bad Credit,N/A,0.738353760460886,0.0%,97.2%,0.21
89,Good Credit,Bad Credit,Good Credit,N/A,0.5615921197217514,0.0%,1.6%,0.23
90,Good Credit,Good Credit,Bad Credit,N/A,0.9248250607814765,0.0%,98.0%,0.24
91,Good Credit,Good Credit,Bad Credit,N/A,0.6692084455793919,0.0%,97.8%,0.15
92,Good Credit,Good Credit,Bad Credit,N/A,0.7777795809392358,0.0%,97.4%,0.16
93,Bad Credit,Good Credit,Bad Credit,N/A,0.5758617689214287,0.0%,97.6%,0.17
94,Bad Credit,Good Credit,Bad Credit,N/A,0.9062767739284182,0.0%,97.4%,0.21
95,Good Credit,Good Credit,Bad Credit,N/A,0.7652813413803993,0.0%,98.6%,0.22
96,Good Credit,Good Credit,Bad Credit,N/A,0.7492843959150151,0.0%,97.6%,0.19
97,Good Credit,Good Credit,Bad Credit,N/A,0.8579857827475058,0.0%,98.4%,0.22
98,Good Credit,Good Credit,Bad Credit,N/A,0.8597092049785172,0.0%,98.2%,0.20
99,Good Credit,Good Credit,Bad Credit,N/A,0.5853525459034791,0.0%,97.8%,0.17
100,Bad Credit,Good Credit,Bad Credit,N/A,0.5304252730562716,0.0%,96.8%,0.15
101,Good Credit,Good Credit,Bad Credit,N/A,0.9354017607718371,0.0%,98.2%,0.15
102,Bad Credit,Good Credit,Bad Credit,N/A,0.5256912013679397,0.0%,97.0%,0.15
103,Bad Credit,Good Credit,Bad Credit,N/A,0.830643174336398,0.0%,98.2%,0.18
104,Good Credit,Bad Credit,Good Credit,N/A,0.5473155062755501,0.0%,2.4%,0.29
105,Good Credit,Good Credit,Bad Credit,N/A,0.7883196234985493,0.0%,98.6%,0.68
106,Good Credit,Good Credit,Bad Credit,N/A,0.7491240354927526,0.0%,98.2%,0.43
107,Good Credit,Good Credit,Bad Credit,N/A,0.8016347150405935,0.0%,96.8%,0.21
108,Bad Credit,Good Credit,Bad Credit,N/A,0.8068467108006184,0.0%,97.4%,0.16
109,Good Credit,Good Credit,Bad Credit,N/A,0.9547615201732073,0.0%,98.6%,0.20
110,Good Credit,Good Credit,Bad Credit,N/A,0.8797365939960501,0.0%,98.8%,0.33
111,Good Credit,Good Credit,Bad Credit,N/A,0.8456826430454136,0.0%,97.2%,0.22
112,Bad Credit,Good Credit,Bad Credit,N/A,0.6148968741685682,0.0%,97.6%,0.18
113,Good Credit,Good Credit,Bad Credit,N/A,0.6570937875949171,0.0%,97.6%,0.24
114,Good Credit,Good Credit,Bad Credit,N/A,0.6800932458014696,0.0%,99.0%,0.18
115,Good Credit,Good Credit,Bad Credit,N/A,0.7498422705541524,0.0%,97.8%,0.22
116,Good Credit,Good Credit,Bad Credit,N/A,0.83006197575466,0.0%,98.6%,0.17
117,Good Credit,Good Credit,Bad Credit,N/A,0.6359815666439786,0.0%,97.6%,0.22
118,Good Credit,Good Credit,Bad Credit,N/A,0.7479055409746687,0.0%,98.2%,0.17
119,Good Credit,Bad Credit,Good Credit,N/A,0.5479491861084306,0.0%,2.4%,0.21
120,Good Credit,Good Credit,Bad Credit,N/A,0.6848922193694021,0.0%,98.2%,0.23
121,Good Credit,Good Credit,Bad Credit,N/A,0.8136125117014944,0.0%,97.4%,0.23
122,Good Credit,Good Credit,Bad Credit,N/A,0.7875377791980154,0.0%,98.4%,0.21
123,Good Credit,Good Credit,Bad Credit,N/A,0.8718157437905077,0.0%,98.4%,0.26
124,Good Credit,Good Credit,Bad Credit,N/A,0.8725691686214039,0.0%,98.4%,0.23
125,Good Credit,Good Credit,Bad Credit,N/A,0.6250279607088816,0.0%,97.4%,0.22
126,Good Credit,Good Credit,Bad Credit,N/A,0.6930740946168497,0.0%,97.4%,0.25
127,Good Credit,Good Credit,Bad Credit,N/A,0.7029103273570131,0.0%,98.4%,0.19
128,Bad Credit,Good Credit,Bad Credit,N/A,0.5281331078938148,0.0%,96.4%,0.16
129,Good Credit,Good Credit,Bad Credit,N/A,0.7446708920621558,0.0%,97.2%,0.17
130,Good Credit,Good Credit,Bad Credit,N/A,0.6312293726328657,0.0%,97.8%,0.15
131,Bad Credit,Good Credit,Bad Credit,N/A,0.6783027153064175,0.0%,96.4%,0.15
132,Good Credit,Good Credit,Bad Credit,N/A,0.9310797680427335,0.0%,98.4%,0.16
133,Bad Credit,Bad Credit,Good Credit,N/A,0.531064758858821,0.0%,3.0%,0.15
134,Bad Credit,Good Credit,Bad Credit,N/A,0.7121915382202828,0.0%,98.4%,0.16
135,Good Credit,Good Credit,Bad Credit,N/A,0.705164669885562,0.0%,98.2%,0.15
136,Good Credit,Good Credit,Bad Credit,N/A,0.6526115032515715,0.0%,97.8%,0.15
137,Good Credit,Good Credit,Bad Credit,N/A,0.7143366594394602,0.0%,98.2%,0.15
138,Good Credit,Good Credit,Bad Credit,N/A,0.7036048216607855,0.0%,98.4%,0.27
139,Good Credit,Good Credit,Bad Credit,N/A,0.8038282977214896,0.0%,97.4%,0.19
140,Bad Credit,Bad Credit,Good Credit,N/A,0.5412583733860789,0.0%,2.6%,0.19
141,Good Credit,Good Credit,Bad Credit,N/A,0.8743448268488992,0.0%,97.8%,0.17
142,Bad Credit,Good Credit,Bad Credit,N/A,0.5518403268612606,0.0%,97.2%,0.17
143,Bad Credit,Good Credit,Bad Credit,N/A,0.606034984078349,0.0%,95.6%,0.19
144,Good Credit,Bad Credit,Good Credit,N/A,0.511475901825611,0.0%,1.6%,0.19
145,Bad Credit,Good Credit,Bad Credit,N/A,0.6335381995519042,0.0%,99.0%,0.19
146,Bad Credit,Bad Credit,Good Credit,N/A,0.5106239279191019,0.0%,2.0%,0.20
147,Good Credit,Good Credit,Bad Credit,N/A,0.6810982337797415,0.0%,98.2%,0.20
148,Good Credit,Good Credit,Bad Credit,N/A,0.7497534160781406,0.0%,98.2%,0.26
149,Good Credit,Good Credit,Bad Credit,N/A,0.9061267222719431,0.0%,97.0%,0.21
150,Good Credit,Good Credit,Bad Credit,N/A,0.7873830011313587,0.0%,97.6%,0.16
151,Good Credit,Good Credit,Bad Credit,N/A,0.9513422874638121,0.0%,97.6%,0.20
152,Good Credit,Good Credit,Bad Credit,N/A,0.6463104019911442,0.0%,98.0%,0.24
153,Good Credit,Good Credit,Bad Credit,N/A,0.7710719670834856,0.0%,98.4%,0.26
154,Bad Credit,Good Credit,Bad Credit,N/A,0.5562688558090074,0.0%,97.6%,0.20
155,Good Credit,Good Credit,Bad Credit,N/A,0.9234569478439988,0.0%,98.2%,0.17
156,Good Credit,Good Credit,Bad Credit,N/A,0.8976167793523595,0.0%,98.0%,0.24
157,Good Credit,Good Credit,Bad Credit,N/A,0.9235394447281196,0.0%,98.6%,0.21
158,Good Credit,Good Credit,Bad Credit,N/A,0.737664486560143,0.0%,98.4%,0.18
159,Bad Credit,Good Credit,Bad Credit,N/A,0.671338454885443,0.0%,99.0%,0.17
160,Good Credit,Good Credit,Bad Credit,N/A,0.9304716399629531,0.0%,99.0%,0.19
161,Bad Credit,Good Credit,Bad Credit,N/A,0.6443388979004981,0.0%,97.4%,0.20
162,Bad Credit,Good Credit,Bad Credit,N/A,0.6715331563827651,0.0%,98.2%,0.19
163,Good Credit,Good Credit,Bad Credit,N/A,0.8777671323667872,0.0%,97.4%,0.19
164,Good Credit,Good Credit,Bad Credit,N/A,0.7599436709338423,0.0%,98.0%,0.19
165,Good Credit,Good Credit,Bad Credit,N/A,0.9216326599913611,0.0%,97.0%,0.21
166,Bad Credit,Good Credit,Bad Credit,N/A,0.5638455316701357,0.0%,98.6%,0.18
167,Good Credit,Good Credit,Bad Credit,N/A,0.9022712147734222,0.0%,98.4%,0.20
168,Good Credit,Good Credit,Bad Credit,N/A,0.5691467296479832,0.0%,97.8%,0.19
169,Good Credit,Good Credit,Bad Credit,N/A,0.6571413437805562,0.0%,97.8%,0.20
170,Good Credit,Good Credit,Bad Credit,N/A,0.7635408776297858,0.0%,97.4%,0.19
171,Good Credit,Good Credit,Bad Credit,N/A,0.7960959205154176,0.0%,98.4%,0.19
172,Bad Credit,Bad Credit,Good Credit,N/A,0.5810657045234213,0.0%,2.0%,0.21
173,Good Credit,Good Credit,Bad Credit,N/A,0.6384302098445535,0.0%,97.6%,0.17
174,Bad Credit,Good Credit,Bad Credit,N/A,0.541040422070379,0.0%,98.4%,0.17
175,Good Credit,Good Credit,Bad Credit,N/A,0.8488616215542665,0.0%,98.6%,0.19
176,Bad Credit,Good Credit,Bad Credit,N/A,0.7970606974271576,0.0%,99.2%,0.20
177,Good Credit,Good Credit,Bad Credit,N/A,0.7949917244574287,0.0%,96.6%,0.18
178,Good Credit,Good Credit,Bad Credit,N/A,0.7027635015324876,0.0%,97.8%,0.25
179,Bad Credit,Good Credit,Bad Credit,N/A,0.7284654567962447,0.0%,97.6%,0.22
180,Good Credit,Good Credit,Bad Credit,N/A,0.854969172941065,0.0%,98.4%,0.24
181,Good Credit,Good Credit,Bad Credit,N/A,0.9073130318475106,0.0%,98.0%,0.36
182,Bad Credit,Good Credit,Bad Credit,N/A,0.6840707483109586,0.0%,98.8%,0.19
183,Good Credit,Good Credit,Bad Credit,N/A,0.8489894069094213,0.0%,97.0%,0.20
184,Good Credit,Good Credit,Bad Credit,N/A,0.8933015919318302,0.0%,97.2%,0.25
185,Good Credit,Good Credit,Bad Credit,N/A,0.951701405928874,0.0%,97.0%,0.21
186,Good Credit,Good Credit,Bad Credit,N/A,0.7490318566039208,0.0%,97.6%,0.29
187,Good Credit,Good Credit,Bad Credit,N/A,0.5799628205052662,0.0%,96.6%,0.22
188,Good Credit,Good Credit,Bad Credit,N/A,0.8432141545287878,0.0%,97.4%,0.17
189,Good Credit,Good Credit,Bad Credit,N/A,0.6210846968718567,0.0%,97.4%,0.19
190,Good Credit,Good Credit,Bad Credit,N/A,0.6325804340832324,0.0%,97.6%,0.16
191,Bad Credit,Good Credit,Bad Credit,N/A,0.5458796683053216,0.0%,98.2%,0.19
192,Good Credit,Good Credit,Bad Credit,N/A,0.7796156431900451,0.0%,98.0%,0.19
193,Bad Credit,Bad Credit,Good Credit,N/A,0.538231072658921,0.0%,2.4%,0.19
194,Bad Credit,Good Credit,Bad Credit,N/A,0.7523432114331983,0.0%,98.8%,0.18
195,Good Credit,Good Credit,Bad Credit,N/A,0.7542434808007283,0.0%,98.4%,0.22
196,Bad Credit,Good Credit,Bad Credit,N/A,0.6394224864036847,0.0%,95.8%,0.20
197,Bad Credit,Good Credit,Bad Credit,N/A,0.7215971807052267,0.0%,98.6%,0.19
198,Bad Credit,Good Credit,Bad Credit,N/A,0.6193535860913115,0.0%,96.8%,0.17
199,Good Credit,Good Credit,Bad Credit,N/A,0.597393330089849,0.0%,98.6%,0.21
200,Good Credit,Good Credit,Bad Credit,N/A,0.5180656572476824,0.0%,98.0%,0.22
201,Bad Credit,Good Credit,Bad Credit,N/A,0.5903014588828447,0.0%,97.6%,0.16
202,Good Credit,Good Credit,Bad Credit,N/A,0.6193633626469403,0.0%,97.8%,0.16
203,Good Credit,Good Credit,Bad Credit,N/A,0.7927157658771535,0.0%,97.6%,0.17
204,Good Credit,Good Credit,Bad Credit,N/A,0.8265110987937099,0.0%,97.8%,0.18
205,Good Credit,Good Credit,Bad Credit,N/A,0.6354928121535993,0.0%,98.4%,0.18
206,Good Credit,Good Credit,Bad Credit,N/A,0.9613090440312467,0.0%,98.2%,0.16
207,Good Credit,Good Credit,Bad Credit,N/A,0.8789812751218753,0.0%,98.8%,0.16
208,Good Credit,Good Credit,Bad Credit,N/A,0.7007637219267234,0.0%,97.6%,0.15
209,Good Credit,Good Credit,Bad Credit,N/A,0.5028046498040846,0.0%,97.0%,0.18
210,Good Credit,Good Credit,Bad Credit,N/A,0.7272941153429495,0.0%,97.6%,0.17
211,Good Credit,Good Credit,Bad Credit,N/A,0.7762606401201728,0.0%,98.6%,0.16
212,Good Credit,Bad Credit,Good Credit,N/A,0.5037937749058274,0.0%,1.4%,0.15
213,Good Credit,Good Credit,Bad Credit,N/A,0.8509604158370094,0.0%,98.2%,0.15
214,Bad Credit,Good Credit,Bad Credit,N/A,0.6010669920040399,0.0%,97.2%,0.15
215,Good Credit,Good Credit,Bad Credit,N/A,0.9462619799754763,0.0%,96.6%,0.15
216,Bad Credit,Bad Credit,Good Credit,N/A,0.6012351408352568,0.0%,3.2%,0.16
217,Bad Credit,Bad Credit,Good Credit,N/A,0.6275982555370562,0.0%,1.4%,0.15
218,Good Credit,Good Credit,Bad Credit,N/A,0.8501693016678705,0.0%,97.4%,0.17
219,Good Credit,Good Credit,Bad Credit,N/A,0.6158377852970766,0.0%,96.6%,0.18
220,Good Credit,Good Credit,Bad Credit,N/A,0.7162675954961082,0.0%,98.0%,0.15
221,Good Credit,Good Credit,Bad Credit,N/A,0.7978735032146108,0.0%,97.6%,0.15
222,Good Credit,Good Credit,Bad Credit,N/A,0.6331311653586509,0.0%,98.0%,0.17
223,Good Credit,Good Credit,Bad Credit,N/A,0.6466463414376663,0.0%,98.0%,0.15
224,Bad Credit,Good Credit,Bad Credit,N/A,0.6188754733393752,0.0%,97.0%,0.30
225,Good Credit,Good Credit,Bad Credit,N/A,0.9473035504571042,0.0%,97.8%,0.38
226,Bad Credit,Good Credit,Bad Credit,N/A,0.5720383709551943,0.0%,97.4%,0.36
227,Bad Credit,Good Credit,Bad Credit,N/A,0.5013569606948713,0.0%,97.8%,0.24
228,Bad Credit,Good Credit,Bad Credit,N/A,0.6121457726404764,0.0%,98.8%,0.28
229,Good Credit,Good Credit,Bad Credit,N/A,0.6505940012807965,0.0%,98.2%,0.20
230,Good Credit,Good Credit,Bad Credit,N/A,0.6728976915659711,0.0%,98.2%,0.20
231,Bad Credit,Good Credit,Bad Credit,N/A,0.6281625301368016,0.0%,98.6%,0.18
232,Good Credit,Good Credit,Bad Credit,N/A,0.7575812127035507,0.0%,98.2%,0.26
233,Good Credit,Good Credit,Bad Credit,N/A,0.8141275870442073,0.0%,97.8%,0.27
234,Good Credit,Good Credit,Bad Credit,N/A,0.7784086692227032,0.0%,98.2%,0.20
235,Good Credit,Good Credit,Bad Credit,N/A,0.7965949875199283,0.0%,97.6%,0.20
236,Good Credit,Good Credit,Bad Credit,N/A,0.7629418429706264,0.0%,98.6%,0.20
237,Good Credit,Bad Credit,Good Credit,N/A,0.5213367325319469,0.0%,1.6%,0.17
238,Good Credit,Good Credit,Bad Credit,N/A,0.887800988804099,0.0%,99.2%,0.18
239,Good Credit,Good Credit,Bad Credit,N/A,0.9007105984217947,0.0%,97.8%,0.15
240,Good Credit,Good Credit,Bad Credit,N/A,0.5135030742369168,0.0%,98.2%,0.15
241,Good Credit,Good Credit,Bad Credit,N/A,0.6316175489805592,0.0%,97.6%,0.15
242,Bad Credit,Good Credit,Bad Credit,N/A,0.6594482766360363,0.0%,98.4%,0.16
243,Good Credit,Good Credit,Bad Credit,N/A,0.9408492649290277,0.0%,96.8%,0.15
244,Good Credit,Good Credit,Bad Credit,N/A,0.58723956775199,0.0%,98.4%,0.15
245,Bad Credit,Good Credit,Bad Credit,N/A,0.7429570066445269,0.0%,98.6%,0.16
246,Good Credit,Good Credit,Bad Credit,N/A,0.6977032544528444,0.0%,97.4%,0.15
247,Good Credit,Good Credit,Bad Credit,N/A,0.8924597864646694,0.0%,97.8%,0.15
248,Good Credit,Good Credit,Bad Credit,N/A,0.8591134674615282,0.0%,98.0%,0.15
249,Bad Credit,Good Credit,Bad Credit,N/A,0.615923390751125,0.0%,97.4%,0.15
250,Bad Credit,Bad Credit,Good Credit,N/A,0.5040177183131939,0.0%,2.2%,0.15
251,Good Credit,Good Credit,Bad Credit,N/A,0.5503474695880701,0.0%,99.6%,0.15
252,Good Credit,Good Credit,Bad Credit,N/A,0.6966025758428133,0.0%,97.4%,0.15
253,Good Credit,Good Credit,Bad Credit,N/A,0.79479979153536,0.0%,98.0%,0.15
254,Bad Credit,Bad Credit,Good Credit,N/A,0.5999825063027163,0.0%,2.8%,0.16
255,Good Credit,Good Credit,Bad Credit,N/A,0.7492542711159034,0.0%,97.8%,0.17
256,Bad Credit,Good Credit,Bad Credit,N/A,0.8014878012040877,0.0%,98.4%,0.19
257,Good Credit,Good Credit,Bad Credit,N/A,0.8191579779106551,0.0%,97.0%,0.22
258,Good Credit,Good Credit,Bad Credit,N/A,0.8455724285330762,0.0%,97.2%,0.48
259,Bad Credit,Good Credit,Bad Credit,N/A,0.8161267290496232,0.0%,97.8%,0.20
260,Good Credit,Good Credit,Bad Credit,N/A,0.9227779646255648,0.0%,96.6%,0.21
261,Bad Credit,Good Credit,Bad Credit,N/A,0.6155086947197737,0.0%,96.0%,0.31
262,Good Credit,Good Credit,Bad Credit,N/A,0.6883554768734145,0.0%,97.4%,0.16
263,Good Credit,Good Credit,Bad Credit,N/A,0.8606605325074246,0.0%,97.4%,0.15
264,Good Credit,Good Credit,Bad Credit,N/A,0.7353404471747496,0.0%,98.0%,0.15
265,Bad Credit,Good Credit,Bad Credit,N/A,0.7926856234361748,0.0%,98.4%,0.16
266,Good Credit,Good Credit,Bad Credit,N/A,0.6010118710391549,0.0%,98.6%,0.15
267,Bad Credit,Good Credit,Bad Credit,N/A,0.6366990878908367,0.0%,98.6%,0.21
268,Good Credit,Bad Credit,Good Credit,N/A,0.5988216174779895,0.0%,1.8%,0.18
269,Good Credit,Good Credit,Bad Credit,N/A,0.6658734829724583,0.0%,96.6%,0.17
270,Bad Credit,Bad Credit,Good Credit,N/A,0.5304834244721185,0.0%,2.4%,0.22
271,Bad Credit,Bad Credit,Good Credit,N/A,0.5170248970948914,0.0%,2.6%,0.20
272,Bad Credit,Bad Credit,Good Credit,N/A,0.6350547843980302,0.0%,2.4%,0.20
273,Good Credit,Good Credit,Bad Credit,N/A,0.8873718855382792,0.0%,98.4%,0.20
274,Bad Credit,Good Credit,Bad Credit,N/A,0.7850209530525334,0.0%,98.0%,0.18
275,Good Credit,Good Credit,Bad Credit,N/A,0.8494786106192542,0.0%,98.0%,0.21
276,Bad Credit,Bad Credit,Good Credit,N/A,0.5656476764778173,0.0%,3.0%,0.18
277,Good Credit,Good Credit,Bad Credit,N/A,0.5310141601017353,0.0%,97.6%,0.23
278,Good Credit,Good Credit,Bad Credit,N/A,0.6715640454889682,0.0%,98.0%,0.17
279,Good Credit,Good Credit,Bad Credit,N/A,0.631868893391683,0.0%,98.2%,0.21
280,Good Credit,Good Credit,Bad Credit,N/A,0.904983168858246,0.0%,97.0%,0.16
281,Good Credit,Good Credit,Bad Credit,N/A,0.7946502677197713,0.0%,97.4%,0.15
282,Good Credit,Good Credit,Bad Credit,N/A,0.6656744540289428,0.0%,97.8%,0.15
283,Bad Credit,Bad Credit,Good Credit,N/A,0.5701339813070766,0.0%,2.2%,0.15
284,Good Credit,Good Credit,Bad Credit,N/A,0.9602606199660273,0.0%,97.4%,0.15
285,Good Credit,Good Credit,Bad Credit,N/A,0.7308680262620103,0.0%,97.6%,0.15
286,Good Credit,Good Credit,Bad Credit,N/A,0.792481731730754,0.0%,97.2%,0.16
