Instance_ID,Actual_Class,Predicted_Class,Contrast_Class,Counterfactual_Rules,Prediction_Confidence,Confidence,Fidelity,Time_Taken(s)
80,Good Credit,Good Credit,Bad Credit,N/A,0.7647058823529411,0.0%,77.8%,0.13
81,Good Credit,Good Credit,Bad Credit,N/A,0.8421052631578947,0.0%,79.0%,0.17
82,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,19.8%,0.10
83,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.4%,0.12
84,Good Credit,Bad Credit,Good Credit,N/A,0.6428571428571429,0.0%,20.4%,0.13
85,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,80.2%,0.14
86,Good Credit,Bad Credit,Good Credit,N/A,0.6428571428571429,0.0%,21.4%,0.11
87,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.4%,0.10
88,Good Credit,Good Credit,Bad Credit,N/A,0.7647058823529411,0.0%,76.2%,0.10
89,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,22.6%,0.11
90,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,81.0%,0.11
91,Good Credit,Good Credit,Bad Credit,N/A,0.5833333333333334,0.0%,78.4%,0.09
92,Good Credit,Good Credit,Bad Credit,N/A,0.8181818181818182,0.0%,78.4%,0.09
93,Bad Credit,Good Credit,Bad Credit,N/A,0.6,0.0%,77.2%,0.09
94,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.0%,0.10
95,Good Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,79.0%,0.09
96,Good Credit,Good Credit,Bad Credit,N/A,0.7647058823529411,0.0%,76.2%,0.09
97,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.2%,0.10
98,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,80.6%,0.10
99,Good Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,22.0%,0.09
100,Bad Credit,Bad Credit,Good Credit,N/A,0.8,0.0%,23.6%,0.10
101,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.4%,0.10
102,Bad Credit,Good Credit,Bad Credit,N/A,0.5675675675675675,0.0%,81.0%,0.09
103,Bad Credit,Good Credit,Bad Credit,N/A,0.9230769230769231,0.0%,79.4%,0.09
104,Good Credit,Bad Credit,Good Credit,N/A,1.0,0.0%,21.2%,0.10
105,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,80.2%,0.13
106,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.0%,0.09
107,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.0%,0.28
108,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,76.8%,0.09
109,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.2%,0.10
110,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.4%,0.10
111,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,76.6%,0.11
112,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,22.0%,0.10
113,Good Credit,Good Credit,Bad Credit,N/A,0.5833333333333334,0.0%,76.6%,0.09
114,Good Credit,Good Credit,Bad Credit,N/A,0.7,0.0%,81.0%,0.09
115,Good Credit,Good Credit,Bad Credit,N/A,0.9,0.0%,81.8%,0.10
116,Good Credit,Good Credit,Bad Credit,N/A,0.5833333333333334,0.0%,77.2%,0.10
117,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,22.0%,0.10
118,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,80.0%,0.10
119,Good Credit,Bad Credit,Good Credit,N/A,1.0,0.0%,19.6%,0.10
120,Good Credit,Bad Credit,Good Credit,N/A,0.6842105263157895,0.0%,20.0%,0.10
121,Good Credit,Good Credit,Bad Credit,N/A,0.6,0.0%,79.8%,0.10
122,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.0%,0.10
123,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.8%,0.09
124,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,81.4%,0.09
125,Good Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,24.0%,0.10
126,Good Credit,Good Credit,Bad Credit,N/A,0.8181818181818182,0.0%,75.8%,0.11
127,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.0%,0.10
128,Bad Credit,Good Credit,Bad Credit,N/A,0.5714285714285714,0.0%,76.4%,0.10
129,Good Credit,Good Credit,Bad Credit,N/A,0.7,0.0%,75.6%,0.11
130,Good Credit,Good Credit,Bad Credit,N/A,0.7647058823529411,0.0%,78.8%,0.10
131,Bad Credit,Good Credit,Bad Credit,N/A,0.5714285714285714,0.0%,76.6%,0.10
132,Good Credit,Good Credit,Bad Credit,N/A,0.9473684210526315,0.0%,79.4%,0.10
133,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,21.4%,0.11
134,Bad Credit,Good Credit,Bad Credit,N/A,0.7,0.0%,80.8%,0.10
135,Good Credit,Bad Credit,Good Credit,N/A,0.6428571428571429,0.0%,21.0%,0.11
136,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,25.2%,0.09
137,Good Credit,Good Credit,Bad Credit,N/A,0.8,0.0%,81.0%,0.10
138,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.0%,0.10
139,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.6%,0.09
140,Bad Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,24.8%,0.10
141,Good Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,81.2%,0.09
142,Bad Credit,Good Credit,Bad Credit,N/A,0.9444444444444444,0.0%,75.8%,0.09
143,Bad Credit,Good Credit,Bad Credit,N/A,0.7,0.0%,75.8%,0.11
144,Good Credit,Bad Credit,Good Credit,N/A,0.8,0.0%,18.8%,0.09
145,Bad Credit,Good Credit,Bad Credit,N/A,0.8,0.0%,78.2%,0.09
146,Bad Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,23.4%,0.09
147,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.2%,0.09
148,Good Credit,Bad Credit,Good Credit,N/A,0.7142857142857143,0.0%,20.8%,0.09
149,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.0%,0.10
150,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,76.4%,0.09
151,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.8%,0.41
152,Good Credit,Good Credit,Bad Credit,N/A,0.7,0.0%,79.8%,0.09
153,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.0%,0.10
154,Bad Credit,Good Credit,Bad Credit,N/A,0.5675675675675675,0.0%,77.0%,0.09
155,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,76.6%,0.09
156,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,80.2%,0.09
157,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,80.0%,0.09
158,Good Credit,Good Credit,Bad Credit,N/A,0.8181818181818182,0.0%,77.0%,0.10
159,Bad Credit,Good Credit,Bad Credit,N/A,0.5789473684210527,0.0%,81.0%,0.10
160,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,84.0%,0.09
161,Bad Credit,Good Credit,Bad Credit,N/A,0.5714285714285714,0.0%,77.0%,0.09
162,Bad Credit,Good Credit,Bad Credit,N/A,0.9444444444444444,0.0%,76.6%,0.10
163,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,76.8%,0.09
164,Good Credit,Bad Credit,Good Credit,N/A,0.6428571428571429,0.0%,23.4%,0.09
165,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.6%,0.10
166,Bad Credit,Good Credit,Bad Credit,N/A,0.5714285714285714,0.0%,79.4%,0.11
167,Good Credit,Good Credit,Bad Credit,N/A,0.9473684210526315,0.0%,78.8%,0.10
168,Good Credit,Good Credit,Bad Credit,N/A,0.5789473684210527,0.0%,78.4%,0.10
169,Good Credit,Bad Credit,Good Credit,N/A,0.8571428571428571,0.0%,20.2%,0.10
170,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.4%,0.11
171,Good Credit,Good Credit,Bad Credit,N/A,0.8181818181818182,0.0%,78.4%,0.09
172,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,20.0%,0.09
173,Good Credit,Good Credit,Bad Credit,N/A,0.8,0.0%,78.2%,0.09
174,Bad Credit,Bad Credit,Good Credit,N/A,0.8571428571428571,0.0%,26.6%,0.11
175,Good Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,80.4%,0.10
176,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.4%,0.12
177,Good Credit,Good Credit,Bad Credit,N/A,0.5833333333333334,0.0%,80.0%,0.11
178,Good Credit,Bad Credit,Good Credit,N/A,0.6428571428571429,0.0%,21.0%,0.10
179,Bad Credit,Good Credit,Bad Credit,N/A,0.8,0.0%,78.4%,0.12
180,Good Credit,Good Credit,Bad Credit,N/A,0.9,0.0%,76.4%,0.10
181,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.2%,0.10
182,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,23.2%,0.12
183,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.0%,0.10
184,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.6%,0.10
185,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.0%,0.10
186,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,21.4%,0.09
187,Good Credit,Good Credit,Bad Credit,N/A,0.5789473684210527,0.0%,79.6%,0.09
188,Good Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,78.4%,0.11
189,Good Credit,Bad Credit,Good Credit,N/A,0.8,0.0%,22.8%,0.12
190,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.6%,0.10
191,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,22.4%,0.10
192,Good Credit,Good Credit,Bad Credit,N/A,0.9473684210526315,0.0%,78.0%,0.09
193,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,21.6%,0.10
194,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,76.0%,0.11
195,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.6%,0.10
196,Bad Credit,Good Credit,Bad Credit,N/A,0.8,0.0%,77.6%,0.10
197,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,81.2%,0.11
198,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,76.4%,0.17
199,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,24.6%,0.10
200,Good Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,24.2%,0.10
201,Bad Credit,Good Credit,Bad Credit,N/A,0.8823529411764706,0.0%,79.6%,0.12
202,Good Credit,Bad Credit,Good Credit,N/A,0.6428571428571429,0.0%,20.6%,0.10
203,Good Credit,Good Credit,Bad Credit,N/A,0.9,0.0%,76.0%,0.10
204,Good Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,78.8%,0.15
205,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,20.2%,0.10
206,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,81.6%,0.10
207,Good Credit,Good Credit,Bad Credit,N/A,0.9,0.0%,79.6%,0.11
208,Good Credit,Good Credit,Bad Credit,N/A,0.5675675675675675,0.0%,77.2%,0.10
209,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,22.6%,0.10
210,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.0%,0.09
211,Good Credit,Bad Credit,Good Credit,N/A,0.7142857142857143,0.0%,21.4%,0.11
212,Good Credit,Bad Credit,Good Credit,N/A,1.0,0.0%,19.4%,0.10
213,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,81.0%,0.09
214,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,19.4%,0.09
215,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.6%,0.09
216,Bad Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,26.0%,0.09
217,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,23.6%,0.10
218,Good Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,78.0%,0.10
219,Good Credit,Good Credit,Bad Credit,N/A,0.8,0.0%,80.0%,0.11
220,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.4%,0.10
221,Good Credit,Good Credit,Bad Credit,N/A,0.9473684210526315,0.0%,76.4%,0.13
222,Good Credit,Good Credit,Bad Credit,N/A,0.5675675675675675,0.0%,76.6%,0.10
223,Good Credit,Good Credit,Bad Credit,N/A,0.5454545454545454,0.0%,81.4%,0.10
224,Bad Credit,Bad Credit,Good Credit,N/A,0.7142857142857143,0.0%,23.8%,0.10
225,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,74.6%,0.10
226,Bad Credit,Bad Credit,Good Credit,N/A,0.6842105263157895,0.0%,23.8%,0.10
227,Bad Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,21.8%,0.10
228,Bad Credit,Good Credit,Bad Credit,N/A,0.5789473684210527,0.0%,80.4%,0.09
229,Good Credit,Good Credit,Bad Credit,N/A,0.8181818181818182,0.0%,74.2%,0.10
230,Good Credit,Good Credit,Bad Credit,N/A,0.5675675675675675,0.0%,76.0%,0.12
231,Bad Credit,Good Credit,Bad Credit,N/A,0.5714285714285714,0.0%,77.6%,0.11
232,Good Credit,Good Credit,Bad Credit,N/A,0.9473684210526315,0.0%,78.4%,0.14
233,Good Credit,Good Credit,Bad Credit,N/A,0.9473684210526315,0.0%,79.4%,0.12
234,Good Credit,Good Credit,Bad Credit,N/A,0.9,0.0%,77.6%,0.12
235,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.8%,0.10
236,Good Credit,Good Credit,Bad Credit,N/A,0.7647058823529411,0.0%,77.8%,0.09
237,Good Credit,Bad Credit,Good Credit,N/A,0.8,0.0%,22.0%,0.09
238,Good Credit,Good Credit,Bad Credit,N/A,0.9,0.0%,76.4%,0.10
239,Good Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,82.2%,0.10
240,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,20.6%,0.11
241,Good Credit,Good Credit,Bad Credit,N/A,0.8823529411764706,0.0%,81.2%,0.10
242,Bad Credit,Good Credit,Bad Credit,N/A,0.5833333333333334,0.0%,79.6%,0.09
243,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,75.0%,0.10
244,Good Credit,Good Credit,Bad Credit,N/A,0.5675675675675675,0.0%,79.0%,0.10
245,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,80.0%,0.10
246,Good Credit,Good Credit,Bad Credit,N/A,0.5714285714285714,0.0%,73.2%,0.10
247,Good Credit,Good Credit,Bad Credit,N/A,0.9230769230769231,0.0%,72.4%,0.14
248,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,76.8%,0.12
249,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.0%,0.12
250,Bad Credit,Bad Credit,Good Credit,N/A,0.8,0.0%,20.2%,0.11
251,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,21.6%,0.11
252,Good Credit,Bad Credit,Good Credit,N/A,0.6842105263157895,0.0%,22.2%,0.11
253,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.2%,0.10
254,Bad Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,21.8%,0.10
255,Good Credit,Good Credit,Bad Credit,N/A,0.6,0.0%,76.4%,0.10
256,Bad Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,79.2%,0.10
257,Good Credit,Good Credit,Bad Credit,N/A,0.6,0.0%,77.8%,0.13
258,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.8%,0.10
259,Bad Credit,Good Credit,Bad Credit,N/A,0.6,0.0%,77.8%,0.09
260,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.2%,0.10
261,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,24.8%,0.12
262,Good Credit,Good Credit,Bad Credit,N/A,0.5675675675675675,0.0%,78.8%,0.10
263,Good Credit,Good Credit,Bad Credit,N/A,0.9,0.0%,80.4%,0.10
264,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.2%,0.10
265,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.6%,0.11
266,Good Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,23.8%,0.10
267,Bad Credit,Good Credit,Bad Credit,N/A,0.5789473684210527,0.0%,80.0%,0.10
268,Good Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,21.6%,0.10
269,Good Credit,Good Credit,Bad Credit,N/A,0.6,0.0%,78.0%,0.11
270,Bad Credit,Bad Credit,Good Credit,N/A,0.8,0.0%,22.2%,0.19
271,Bad Credit,Bad Credit,Good Credit,N/A,0.6842105263157895,0.0%,20.2%,0.11
272,Bad Credit,Bad Credit,Good Credit,N/A,0.8666666666666667,0.0%,24.0%,0.10
273,Good Credit,Good Credit,Bad Credit,N/A,0.9,0.0%,77.4%,0.10
274,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.4%,0.10
275,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.4%,0.10
276,Bad Credit,Bad Credit,Good Credit,N/A,0.8,0.0%,24.8%,0.10
277,Good Credit,Good Credit,Bad Credit,N/A,0.5675675675675675,0.0%,73.6%,0.11
278,Good Credit,Bad Credit,Good Credit,N/A,0.6842105263157895,0.0%,19.2%,0.12
279,Good Credit,Good Credit,Bad Credit,N/A,0.7,0.0%,80.2%,0.12
280,Good Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,77.8%,0.14
281,Good Credit,Good Credit,Bad Credit,N/A,0.9473684210526315,0.0%,80.6%,0.11
282,Good Credit,Bad Credit,Good Credit,N/A,1.0,0.0%,21.2%,0.10
283,Bad Credit,Bad Credit,Good Credit,N/A,0.8,0.0%,20.2%,0.11
284,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.0%,0.10
285,Good Credit,Good Credit,Bad Credit,N/A,0.8421052631578947,0.0%,80.2%,0.12
286,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.2%,0.12
287,Good Credit,Good Credit,Bad Credit,N/A,0.7,0.0%,76.8%,0.12
288,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,78.2%,0.15
289,Good Credit,Good Credit,Bad Credit,N/A,0.8333333333333334,0.0%,77.2%,0.12
290,Good Credit,Good Credit,Bad Credit,N/A,0.9444444444444444,0.0%,80.4%,0.11
291,Good Credit,Bad Credit,Good Credit,N/A,0.6428571428571429,0.0%,22.6%,0.09
292,Bad Credit,Bad Credit,Good Credit,N/A,0.6444444444444445,0.0%,21.4%,0.10
293,Bad Credit,Bad Credit,Good Credit,N/A,0.6428571428571429,0.0%,19.4%,0.09
294,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.6%,0.10
295,Bad Credit,Good Credit,Bad Credit,N/A,0.5454545454545454,0.0%,80.0%,0.11
296,Bad Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,79.2%,0.13
297,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.0%,0.11
298,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,74.2%,0.09
299,Good Credit,Good Credit,Bad Credit,N/A,1.0,0.0%,77.6%,0.10
