Instance_ID,Actual_Class,Predicted_Class,Contrast_Class,Counterfactual_Rules,Prediction_Confidence,Confidence,Fidelity,Time_Taken(s)
100,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,64.6%,0.09
101,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.6%,0.10
102,>50K,>50K,<=50K,N/A,1.0,100.0%,70.8%,0.09
103,<=50K,<=50K,>50K,N/A,1.0,100.0%,58.2%,0.11
104,>50K,>50K,<=50K,occupation_Exec-managerial > 0.528 and race_Amer-Indian-Eskimo > -0.004,0.6,100.0%,67.0%,0.10
105,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.4%,0.10
106,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,29.4%,0.10
107,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,58.0%,0.10
108,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.6%,0.09
109,<=50K,<=50K,>50K,N/A,1.0,0.0%,67.2%,0.09
110,<=50K,>50K,<=50K,N/A,0.6,100.0%,68.6%,0.10
111,<=50K,<=50K,>50K,N/A,1.0,0.0%,70.0%,0.09
112,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.2%,0.09
113,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.0%,0.09
114,<=50K,<=50K,>50K,marital-status_Married-AF-spouse > -0.005 and relationship_Husband > -0.114,0.9925773195876288,100.0%,69.2%,0.10
115,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.2%,0.09
116,<=50K,<=50K,>50K,marital-status_Divorced > -0.302,0.9657786441412173,100.0%,69.0%,0.09
117,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,63.6%,0.09
118,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.4%,0.10
119,<=50K,<=50K,>50K,N/A,1.0,0.0%,64.8%,0.10
120,<=50K,<=50K,>50K,capital-gain <= 4470.995,0.7173155582487502,100.0%,87.0%,0.10
121,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,65.2%,0.10
122,<=50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,29.4%,0.09
123,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,71.6%,0.11
124,<=50K,<=50K,>50K,N/A,1.0,100.0%,36.4%,0.10
125,<=50K,<=50K,>50K,N/A,0.9657786441412173,100.0%,63.4%,0.12
126,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.0%,0.09
127,<=50K,<=50K,>50K,N/A,1.0,0.0%,64.6%,0.09
128,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.4%,0.09
129,<=50K,<=50K,>50K,workclass_State-gov <= 0.041,0.7173155582487502,100.0%,62.4%,0.10
130,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.8%,0.09
131,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,28.6%,0.10
132,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.2%,0.11
133,<=50K,<=50K,>50K,race_Asian-Pac-Islander > -0.061 and relationship_Husband > -0.158,0.9925773195876288,100.0%,64.6%,0.11
134,<=50K,<=50K,>50K,capital-gain <= 453.173,0.7173155582487502,100.0%,71.4%,0.12
135,>50K,>50K,<=50K,N/A,0.9347826086956522,0.0%,29.0%,0.10
136,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,61.2%,0.10
137,<=50K,<=50K,>50K,capital-loss <= 139.93,0.7173155582487502,100.0%,64.4%,0.10
138,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.8%,0.09
139,<=50K,<=50K,>50K,workclass_Never-worked > -0.011,0.7173155582487502,100.0%,67.8%,0.11
140,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.8%,0.10
141,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.8%,0.10
142,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,64.0%,0.11
143,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,70.2%,0.12
144,<=50K,<=50K,>50K,occupation_Craft-repair > -0.195,0.9657786441412173,100.0%,67.0%,0.12
145,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,85.4%,0.11
146,<=50K,<=50K,>50K,capital-gain <= 4529.746,0.7173155582487502,100.0%,86.2%,0.11
147,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.8%,0.10
148,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,70.2%,0.09
149,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.2%,0.09
150,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.6%,0.09
151,>50K,>50K,<=50K,N/A,1.0,0.0%,28.2%,0.09
152,>50K,>50K,<=50K,marital-status_Married-civ-spouse > 0.764,0.6,100.0%,64.4%,0.10
153,<=50K,<=50K,>50K,N/A,1.0,0.0%,69.0%,0.10
154,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,71.2%,0.10
155,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.0%,0.09
156,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,73.2%,0.09
157,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.2%,0.09
158,<=50K,<=50K,>50K,age <= 48.807 and marital-status_Widowed > -0.089,0.9657786441412173,100.0%,61.6%,0.09
159,<=50K,<=50K,>50K,N/A,1.0,0.0%,69.6%,0.10
160,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,71.0%,0.09
161,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.2%,0.09
162,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.2%,0.10
163,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.8%,0.10
164,>50K,<=50K,>50K,capital-gain <= 6736.834,0.9168674698795181,100.0%,73.6%,0.15
165,<=50K,>50K,<=50K,capital-gain <= 909.727 and hours-per-week > 29.555,0.6795698924731183,100.0%,71.2%,0.11
166,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.6%,0.10
167,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.0%,0.10
168,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,74.8%,0.10
169,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,72.2%,0.10
170,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.2%,0.09
171,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.4%,0.09
172,>50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,68.2%,0.09
173,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,69.0%,0.10
174,<=50K,<=50K,>50K,N/A,1.0,0.0%,73.2%,0.10
175,>50K,>50K,<=50K,N/A,0.6,100.0%,47.6%,0.10
176,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.2%,0.10
177,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,31.4%,0.09
178,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,73.4%,0.09
179,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.6%,0.10
180,>50K,>50K,<=50K,capital-gain <= 2777.614 and workclass_Self-emp-not-inc > -0.276,0.6795698924731183,100.0%,78.4%,0.11
181,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.4%,0.10
182,<=50K,<=50K,>50K,race_White > 0.558 and relationship_Wife > -0.107,0.9925773195876288,100.0%,67.6%,0.09
183,>50K,<=50K,>50K,N/A,0.9168674698795181,100.0%,63.6%,0.11
184,>50K,>50K,<=50K,capital-gain > 654.23,1.0,100.0%,60.8%,0.10
185,>50K,>50K,<=50K,N/A,1.0,0.0%,32.2%,0.10
186,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,34.0%,0.09
187,<=50K,<=50K,>50K,N/A,1.0,100.0%,55.4%,0.09
188,>50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,69.6%,0.09
189,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,72.0%,0.09
190,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,68.8%,0.09
191,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.4%,0.10
192,>50K,>50K,<=50K,relationship_Husband <= 1.094,1.0,100.0%,70.8%,0.11
193,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.6%,0.10
194,<=50K,>50K,<=50K,N/A,0.6,100.0%,84.6%,0.11
195,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,69.4%,0.09
196,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.6%,0.09
197,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.2%,0.10
198,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.6%,0.09
199,<=50K,<=50K,>50K,marital-status_Married-AF-spouse > -0.031,1.0,100.0%,70.0%,0.10
200,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.4%,0.09
201,>50K,>50K,<=50K,relationship_Not-in-family <= 0.023,0.6,100.0%,46.0%,0.09
202,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.0%,0.09
203,<=50K,<=50K,>50K,occupation_Handlers-cleaners <= 0.133 and occupation_Protective-serv > -0.15,0.9925773195876288,100.0%,68.4%,0.10
204,<=50K,>50K,<=50K,N/A,0.6,100.0%,61.2%,0.10
205,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.6%,0.10
206,<=50K,<=50K,>50K,capital-gain <= 1700.247,0.8410493827160493,100.0%,74.8%,0.10
207,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.2%,0.09
208,>50K,>50K,<=50K,N/A,0.6,100.0%,77.0%,0.10
209,<=50K,<=50K,>50K,N/A,0.9657786441412173,100.0%,60.2%,0.10
210,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,69.2%,0.09
211,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,68.6%,0.09
212,<=50K,<=50K,>50K,capital-gain <= 3172.466,0.9925773195876288,100.0%,77.6%,0.11
213,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,70.2%,0.09
214,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,70.2%,0.09
215,<=50K,<=50K,>50K,N/A,1.0,0.0%,69.8%,0.09
216,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,66.4%,0.09
217,<=50K,<=50K,>50K,relationship_Own-child > -0.24 and marital-status_Divorced <= 0.205,0.7173155582487502,100.0%,69.4%,0.09
218,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,73.4%,0.09
219,>50K,<=50K,>50K,relationship_Other-relative <= 0.074 and workclass_Self-emp-not-inc > -0.357,0.5720930232558139,100.0%,64.6%,0.10
220,>50K,<=50K,>50K,occupation_Machine-op-inspct > -0.354 and race_White > 0.609,0.7173155582487502,100.0%,68.0%,0.10
221,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,32.2%,0.09
222,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.0%,0.09
223,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.4%,0.09
224,<=50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,30.4%,0.09
225,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.6%,0.09
226,<=50K,<=50K,>50K,capital-gain <= 2715.26,0.9657786441412173,100.0%,69.4%,0.11
227,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,66.6%,0.10
228,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.8%,0.10
229,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.4%,0.10
230,>50K,>50K,<=50K,education <= 0.313,0.6,100.0%,69.2%,0.10
231,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.2%,0.09
232,<=50K,<=50K,>50K,N/A,1.0,0.0%,70.4%,0.09
233,<=50K,<=50K,>50K,N/A,0.9881516587677726,100.0%,66.8%,0.10
234,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.4%,0.09
235,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.4%,0.09
236,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.4%,0.09
237,<=50K,<=50K,>50K,occupation_Tech-support > -0.021,0.9925773195876288,100.0%,69.2%,0.09
238,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,64.8%,0.10
239,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.4%,0.09
240,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.2%,0.09
241,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,65.4%,0.10
242,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,30.6%,0.09
243,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,73.6%,0.09
244,>50K,>50K,<=50K,N/A,1.0,0.0%,28.8%,0.10
245,<=50K,<=50K,>50K,N/A,1.0,0.0%,67.2%,0.09
246,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.6%,0.09
247,>50K,>50K,<=50K,N/A,0.6,0.0%,31.8%,0.09
248,<=50K,<=50K,>50K,capital-gain <= 3876.091 and occupation_Adm-clerical <= 0.001,0.9925773195876288,100.0%,85.8%,0.11
249,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.6%,0.10
250,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,69.6%,0.09
251,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,30.2%,0.10
252,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.6%,0.10
253,<=50K,<=50K,>50K,N/A,0.9464882943143813,0.0%,68.8%,0.09
254,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.2%,0.09
255,>50K,>50K,<=50K,N/A,0.6,100.0%,70.4%,0.11
256,<=50K,>50K,<=50K,N/A,0.6795698924731183,100.0%,64.4%,0.10
257,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,67.2%,0.09
258,<=50K,<=50K,>50K,capital-gain <= 5491.607,0.9925773195876288,100.0%,85.6%,0.10
259,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,32.0%,0.09
260,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,71.0%,0.09
261,<=50K,<=50K,>50K,occupation_Machine-op-inspct <= 0.111 and marital-status_Married-spouse-absent > -0.062,0.7173155582487502,100.0%,64.6%,0.10
262,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,66.4%,0.10
263,<=50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,63.2%,0.10
264,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,33.2%,0.09
265,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.4%,0.09
266,<=50K,<=50K,>50K,N/A,1.0,0.0%,71.6%,0.09
267,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.2%,0.09
268,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.2%,0.09
269,<=50K,<=50K,>50K,capital-gain <= 4708.669 and marital-status_Divorced <= 0.174,0.9925773195876288,100.0%,86.8%,0.10
270,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.0%,0.09
271,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.6%,0.09
272,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,67.2%,0.10
273,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.2%,0.09
274,>50K,<=50K,>50K,race_Black <= 0.165 and hours-per-week > 20.938,0.7173155582487502,100.0%,68.2%,0.09
275,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,69.6%,0.09
276,>50K,>50K,<=50K,N/A,1.0,0.0%,30.4%,0.10
277,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,89.6%,0.10
278,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.6%,0.10
279,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,65.8%,0.09
280,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,65.2%,0.09
281,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.8%,0.10
282,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,69.2%,0.10
283,<=50K,<=50K,>50K,workclass_Self-emp-inc > -0.111 and workclass_Private > 0.419,0.9657786441412173,100.0%,64.6%,0.10
284,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.2%,0.10
285,<=50K,>50K,<=50K,N/A,0.6,0.0%,89.8%,0.11
286,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,71.2%,0.09
287,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.8%,0.10
288,<=50K,<=50K,>50K,workclass_Federal-gov > -0.009 and occupation_Machine-op-inspct > 0.328,0.7173155582487502,99.7%,54.0%,0.10
289,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,68.2%,0.12
290,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,59.0%,0.10
291,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,64.8%,0.10
292,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,65.8%,0.10
293,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,29.6%,0.10
294,<=50K,<=50K,>50K,age <= 28.024 and workclass_Self-emp-inc > -0.063,0.9881516587677726,100.0%,59.8%,0.10
295,>50K,<=50K,>50K,relationship_Not-in-family <= 0.413,0.7173155582487502,100.0%,56.0%,0.10
296,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.4%,0.09
297,>50K,<=50K,>50K,occupation_Farming-fishing > -0.021,0.9464882943143813,100.0%,59.8%,0.10
298,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.4%,0.09
299,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,70.6%,0.10
300,<=50K,<=50K,>50K,workclass_State-gov > -0.043,0.9168674698795181,100.0%,69.8%,0.10
301,<=50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,32.2%,0.10
302,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.2%,0.10
